filename,back_croup-x,back_croup-y,back_left_knee-x,back_left_knee-y,back_left_paw-x,back_left_paw-y,back_left_wrist-x,back_left_wrist-y,back_midpoint-x,back_midpoint-y,back_right_knee-x,back_right_knee-y,back_right_paw-x,back_right_paw-y,back_right_wrist-x,back_right_wrist-y,back_withers-x,back_withers-y,ears_midpoint-x,ears_midpoint-y,front_left_elbow-x,front_left_elbow-y,front_left_paw-x,front_left_paw-y,front_right_elbow-x,front_right_elbow-y,front_right_paw-x,front_right_paw-y,left_ear_base-x,left_ear_base-y,left_ear_tip-x,left_ear_tip-y,left_eye-x,left_eye-y,nose-x,nose-y,right_ear_base-x,right_ear_base-y,right_ear_tip-x,right_ear_tip-y,right_eye-x,right_eye-y,tail_base-x,tail_base-y,tail_end-x,tail_end-y,tail_lower_midpoint-x,tail_lower_midpoint-y,tail_midpoint-x,tail_midpoint-y,tail_upper_midpoint-x,tail_upper_midpoint-y,bbox_tl-x,bbox_tl-y,bbox_br-x,bbox_br-y
20241115-153257-409240_5-708_scaled.jpg,895.02,551.22,836.41,580.7,857.49,626.68,868.63,611.8,885.66,524.97,938.53,580.08,939.56,624.75,919.79,616.78,888.88,505.28,894.91,491.96,,,860.09,616.14,,,911.51,620.03,871.68,492.92,868.9,480.1,,,,,911.58,507.2,926.94,490.45,,,889.79,588.73,1115.54,584.5,1062.64,594.91,1004.85,595.26,947.52,589.38,832.3,479.8,1116.1,630.5
20241115-153257-409240_5-750_blurred.jpg,1066.41,515.11,,,,,,,1104.27,471.78,1102.51,566.72,1052.88,611.56,1045.38,587.87,1140.6,429.28,1159.83,402.43,,,,,1170.28,471.75,1211.57,476.27,1151.88,400.89,1136.59,386.12,1185.25,385.66,1217.61,388.49,1171.63,414.58,1165.7,400.62,1198.94,398.25,1022.36,567.6,876.07,568.06,904.56,581.31,945.35,583.74,986.9,584.12,875.4,383.6,1223.4,623.1
20241115-153257-409240_5-750_bright.jpg,1066.41,515.11,,,,,,,1104.27,471.78,1102.51,566.72,1052.88,611.56,1045.38,587.87,1140.6,429.28,1159.83,402.43,,,,,1170.28,471.75,1211.57,476.27,1151.88,400.89,1136.59,386.12,1185.25,385.66,1217.61,388.49,1171.63,414.58,1165.7,400.62,1198.94,398.25,1022.36,567.6,876.07,568.06,904.56,581.31,945.35,583.74,986.9,584.12,875.4,383.6,1223.4,623.1
20241115-153257-409240_5-750_dark.jpg,1066.41,515.11,,,,,,,1104.27,471.78,1102.51,566.72,1052.88,611.56,1045.38,587.87,1140.6,429.28,1159.83,402.43,,,,,1170.28,471.75,1211.57,476.27,1151.88,400.89,1136.59,386.12,1185.25,385.66,1217.61,388.49,1171.63,414.58,1165.7,400.62,1198.94,398.25,1022.36,567.6,876.07,568.06,904.56,581.31,945.35,583.74,986.9,584.12,875.4,383.6,1223.4,623.1
20241115-153257-409240_5-750_norm.jpg,1066.41,515.11,,,,,,,1104.27,471.78,1102.51,566.72,1052.88,611.56,1045.38,587.87,1140.6,429.28,1159.83,402.43,,,,,1170.28,471.75,1211.57,476.27,1151.88,400.89,1136.59,386.12,1185.25,385.66,1217.61,388.49,1171.63,414.58,1165.7,400.62,1198.94,398.25,1022.36,567.6,876.07,568.06,904.56,581.31,945.35,583.74,986.9,584.12,875.4,383.6,1223.4,623.1
20241115-153257-409240_5-750_orig.jpg,1066.41,515.11,,,,,,,1104.27,471.78,1102.51,566.72,1052.88,611.56,1045.38,587.87,1140.6,429.28,1159.83,402.43,,,,,1170.28,471.75,1211.57,476.27,1151.88,400.89,1136.59,386.12,1185.25,385.66,1217.61,388.49,1171.63,414.58,1165.7,400.62,1198.94,398.25,1022.36,567.6,876.07,568.06,904.56,581.31,945.35,583.74,986.9,584.12,875.4,383.6,1223.4,623.1
20241115-153257-409240_5-750_scaled.jpg,1066.41,515.11,,,,,,,1104.27,471.78,1102.51,566.72,1052.88,611.56,1045.38,587.87,1140.6,429.28,1159.83,402.43,,,,,1170.28,471.75,1211.57,476.27,1151.88,400.89,1136.59,386.12,1185.25,385.66,1217.61,388.49,1171.63,414.58,1165.7,400.62,1198.94,398.25,1022.36,567.6,876.07,568.06,904.56,581.31,945.35,583.74,986.9,584.12,875.4,383.6,1223.4,623.1
20241115-153257-409240_5-815_blurred.jpg,1186.58,547.53,,,1213.99,621.52,,,1227.43,505.77,1225.41,595.31,1185.87,625.13,1174.82,613.73,1263.32,473.12,,,1300.17,513.17,1349.01,505.5,1276.71,535.52,1316.14,569.91,,,,,,,1359.85,423.54,1286.87,446.62,1267.21,433.08,1329.2,433.75,1155.25,599.57,938.29,616.43,998.8,614.14,1050.81,610.4,1104.38,609.6,938.1,418.4,1360.9,629.2
20241115-153257-409240_5-815_bright.jpg,1186.58,547.53,,,1213.99,621.52,,,1227.43,505.77,1225.41,595.31,1185.87,625.13,1174.82,613.73,1263.32,473.12,,,1300.17,513.17,1349.01,505.5,1276.71,535.52,1316.14,569.91,,,,,,,1359.85,423.54,1286.87,446.62,1267.21,433.08,1329.2,433.75,1155.25,599.57,938.29,616.43,998.8,614.14,1050.81,610.4,1104.38,609.6,938.1,418.4,1360.9,629.2
20241115-153257-409240_5-815_dark.jpg,1186.58,547.53,,,1213.99,621.52,,,1227.43,505.77,1225.41,595.31,1185.87,625.13,1174.82,613.73,1263.32,473.12,,,1300.17,513.17,1349.01,505.5,1276.71,535.52,1316.14,569.91,,,,,,,1359.85,423.54,1286.87,446.62,1267.21,433.08,1329.2,433.75,1155.25,599.57,938.29,616.43,998.8,614.14,1050.81,610.4,1104.38,609.6,938.1,418.4,1360.9,629.2
20241115-153257-409240_5-815_norm.jpg,1186.58,547.53,,,1213.99,621.52,,,1227.43,505.77,1225.41,595.31,1185.87,625.13,1174.82,613.73,1263.32,473.12,,,1300.17,513.17,1349.01,505.5,1276.71,535.52,1316.14,569.91,,,,,,,1359.85,423.54,1286.87,446.62,1267.21,433.08,1329.2,433.75,1155.25,599.57,938.29,616.43,998.8,614.14,1050.81,610.4,1104.38,609.6,938.1,418.4,1360.9,629.2
20241115-153257-409240_5-815_orig.jpg,1186.58,547.53,,,1213.99,621.52,,,1227.43,505.77,1225.41,595.31,1185.87,625.13,1174.82,613.73,1263.32,473.12,,,1300.17,513.17,1349.01,505.5,1276.71,535.52,1316.14,569.91,,,,,,,1359.85,423.54,1286.87,446.62,1267.21,433.08,1329.2,433.75,1155.25,599.57,938.29,616.43,998.8,614.14,1050.81,610.4,1104.38,609.6,938.1,418.4,1360.9,629.2
20241115-153257-409240_5-815_scaled.jpg,1186.58,547.53,,,1213.99,621.52,,,1227.43,505.77,1225.41,595.31,1185.87,625.13,1174.82,613.73,1263.32,473.12,,,1300.17,513.17,1349.01,505.5,1276.71,535.52,1316.14,569.91,,,,,,,1359.85,423.54,1286.87,446.62,1267.21,433.08,1329.2,433.75,1155.25,599.57,938.29,616.43,998.8,614.14,1050.81,610.4,1104.38,609.6,938.1,418.4,1360.9,629.2
20241115-155653-374281_0-143_blurred.jpg,1161.04,538.87,,,1186.7,673.26,,,1227.77,526.09,,,1114.41,678.18,1114.84,634.75,,,1356.44,576.84,,,,,1290.88,638.36,,,,,1358.61,545.04,,,1393.28,673.43,1328.03,577.33,1319.84,539.63,1359.88,628.87,1101.14,590.68,934.33,649.4,930.93,622.27,967.8,590.39,1023.72,586.79,892.04,485.8,1426.93,723.21
20241115-155653-374281_0-143_bright.jpg,1161.04,538.87,,,1186.7,673.26,,,1227.77,526.09,,,1114.41,678.18,1114.84,634.75,,,1356.44,576.84,,,,,1290.88,638.36,,,,,1358.61,545.04,,,1393.28,673.43,1328.03,577.33,1319.84,539.63,1359.88,628.87,1101.14,590.68,934.33,649.4,930.93,622.27,967.8,590.39,1023.72,586.79,892.04,485.8,1426.93,723.21
20241115-155653-374281_0-143_dark.jpg,1161.04,538.87,,,1186.7,673.26,,,1227.77,526.09,,,1114.41,678.18,1114.84,634.75,,,1356.44,576.84,,,,,1290.88,638.36,,,,,1358.61,545.04,,,1393.28,673.43,1328.03,577.33,1319.84,539.63,1359.88,628.87,1101.14,590.68,934.33,649.4,930.93,622.27,967.8,590.39,1023.72,586.79,892.04,485.8,1426.93,723.21
20241115-155653-374281_0-143_norm.jpg,1161.04,538.87,,,1186.7,673.26,,,1227.77,526.09,,,1114.41,678.18,1114.84,634.75,,,1356.44,576.84,,,,,1290.88,638.36,,,,,1358.61,545.04,,,1393.28,673.43,1328.03,577.33,1319.84,539.63,1359.88,628.87,1101.14,590.68,934.33,649.4,930.93,622.27,967.8,590.39,1023.72,586.79,892.04,485.8,1426.93,723.21
20241115-155653-374281_0-143_orig.jpg,1161.04,538.87,,,1186.7,673.26,,,1227.77,526.09,,,1114.41,678.18,1114.84,634.75,,,1356.44,576.84,,,,,1290.88,638.36,,,,,1358.61,545.04,,,1393.28,673.43,1328.03,577.33,1319.84,539.63,1359.88,628.87,1101.14,590.68,934.33,649.4,930.93,622.27,967.8,590.39,1023.72,586.79,892.04,485.8,1426.93,723.21
20241115-155653-374281_0-143_scaled.jpg,1161.04,538.87,,,1186.7,673.26,,,1227.77,526.09,,,1114.41,678.18,1114.84,634.75,,,1356.44,576.84,,,,,1290.88,638.36,,,,,1358.61,545.04,,,1393.28,673.43,1328.03,577.33,1319.84,539.63,1359.88,628.87,1101.14,590.68,934.33,649.4,930.93,622.27,967.8,590.39,1023.72,586.79,892.04,485.8,1426.93,723.21
20241115-155653-374281_0-1444_blurred.jpg,1039.54,569.43,,,892.69,681.39,936.21,664.4,972.65,508.74,,,,,,,874.78,527.68,,,,,,,,,,,840.28,558.08,844.17,510.74,818.16,589.87,803.5,631.9,,,,,,,1051.1,648.09,1288.11,696.7,1250.13,685.46,1170.04,676.58,1105.72,668.78,744.6,477.73,1331.63,745.57
20241115-155653-374281_0-1444_bright.jpg,1039.54,569.43,,,892.69,681.39,936.21,664.4,972.65,508.74,,,,,,,874.78,527.68,,,,,,,,,,,840.28,558.08,844.17,510.74,818.16,589.87,803.5,631.9,,,,,,,1051.1,648.09,1288.11,696.7,1250.13,685.46,1170.04,676.58,1105.72,668.78,744.6,477.73,1331.63,745.57
20241115-155653-374281_0-1444_dark.jpg,1039.54,569.43,,,892.69,681.39,936.21,664.4,972.65,508.74,,,,,,,874.78,527.68,,,,,,,,,,,840.28,558.08,844.17,510.74,818.16,589.87,803.5,631.9,,,,,,,1051.1,648.09,1288.11,696.7,1250.13,685.46,1170.04,676.58,1105.72,668.78,744.6,477.73,1331.63,745.57
20241115-155653-374281_0-1444_norm.jpg,1039.54,569.43,,,892.69,681.39,936.21,664.4,972.65,508.74,,,,,,,874.78,527.68,,,,,,,,,,,840.28,558.08,844.17,510.74,818.16,589.87,803.5,631.9,,,,,,,1051.1,648.09,1288.11,696.7,1250.13,685.46,1170.04,676.58,1105.72,668.78,744.6,477.73,1331.63,745.57
20241115-155653-374281_0-1444_orig.jpg,1039.54,569.43,,,892.69,681.39,936.21,664.4,972.65,508.74,,,,,,,874.78,527.68,,,,,,,,,,,840.28,558.08,844.17,510.74,818.16,589.87,803.5,631.9,,,,,,,1051.1,648.09,1288.11,696.7,1250.13,685.46,1170.04,676.58,1105.72,668.78,744.6,477.73,1331.63,745.57
20241115-155653-374281_0-1444_scaled.jpg,1039.54,569.43,,,892.69,681.39,936.21,664.4,972.65,508.74,,,,,,,874.78,527.68,,,,,,,,,,,840.28,558.08,844.17,510.74,818.16,589.87,803.5,631.9,,,,,,,1051.1,648.09,1288.11,696.7,1250.13,685.46,1170.04,676.58,1105.72,668.78,744.6,477.73,1331.63,745.57
20241115-155653-374281_0-1824_blurred.jpg,1037.87,567.53,,,,,,,1095.98,520.87,,,,,,,1213.56,550.99,,,,,,,,,,,,,1211.41,533.74,,,,,,,1237.68,533.92,,,1012.91,635.66,806.73,666.79,835.65,668.89,901.82,665.38,958.98,653.18,786.34,503.32,1267.7,703.99
20241115-155653-374281_0-1824_bright.jpg,1037.87,567.53,,,,,,,1095.98,520.87,,,,,,,1213.56,550.99,,,,,,,,,,,,,1211.41,533.74,,,,,,,1237.68,533.92,,,1012.91,635.66,806.73,666.79,835.65,668.89,901.82,665.38,958.98,653.18,786.34,503.32,1267.7,703.99
20241115-155653-374281_0-1824_dark.jpg,1037.87,567.53,,,,,,,1095.98,520.87,,,,,,,1213.56,550.99,,,,,,,,,,,,,1211.41,533.74,,,,,,,1237.68,533.92,,,1012.91,635.66,806.73,666.79,835.65,668.89,901.82,665.38,958.98,653.18,786.34,503.32,1267.7,703.99
20241115-155653-374281_0-1824_norm.jpg,1037.87,567.53,,,,,,,1095.98,520.87,,,,,,,1213.56,550.99,,,,,,,,,,,,,1211.41,533.74,,,,,,,1237.68,533.92,,,1012.91,635.66,806.73,666.79,835.65,668.89,901.82,665.38,958.98,653.18,786.34,503.32,1267.7,703.99
20241115-155653-374281_0-1824_orig.jpg,1037.87,567.53,,,,,,,1095.98,520.87,,,,,,,1213.56,550.99,,,,,,,,,,,,,1211.41,533.74,,,,,,,1237.68,533.92,,,1012.91,635.66,806.73,666.79,835.65,668.89,901.82,665.38,958.98,653.18,786.34,503.32,1267.7,703.99
20241115-155653-374281_0-1824_scaled.jpg,1037.87,567.53,,,,,,,1095.98,520.87,,,,,,,1213.56,550.99,,,,,,,,,,,,,1211.41,533.74,,,,,,,1237.68,533.92,,,1012.91,635.66,806.73,666.79,835.65,668.89,901.82,665.38,958.98,653.18,786.34,503.32,1267.7,703.99
20241115-155653-374281_0-2404_blurred.jpg,1222.64,553.39,,,1303.56,675.57,,,1264.99,511.06,,,,,,,,,1378.75,522.22,,,1414.05,635.93,1334.28,613.34,1364.33,688.42,,,1376.59,487.02,,,1436.41,587.62,1338.43,543.79,1326.73,510.08,1399.77,559.23,1197.14,618.24,901.14,674.4,976.78,671.63,1083.04,648.67,1157.0,632.53,871.3,467.34,1470.82,733.53
20241115-155653-374281_0-2404_bright.jpg,1222.64,553.39,,,1303.56,675.57,,,1264.99,511.06,,,,,,,,,1378.75,522.22,,,1414.05,635.93,1334.28,613.34,1364.33,688.42,,,1376.59,487.02,,,1436.41,587.62,1338.43,543.79,1326.73,510.08,1399.77,559.23,1197.14,618.24,901.14,674.4,976.78,671.63,1083.04,648.67,1157.0,632.53,871.3,467.34,1470.82,733.53
20241115-155653-374281_0-2404_dark.jpg,1222.64,553.39,,,1303.56,675.57,,,1264.99,511.06,,,,,,,,,1378.75,522.22,,,1414.05,635.93,1334.28,613.34,1364.33,688.42,,,1376.59,487.02,,,1436.41,587.62,1338.43,543.79,1326.73,510.08,1399.77,559.23,1197.14,618.24,901.14,674.4,976.78,671.63,1083.04,648.67,1157.0,632.53,871.3,467.34,1470.82,733.53
20241115-155653-374281_0-2404_norm.jpg,1222.64,553.39,,,1303.56,675.57,,,1264.99,511.06,,,,,,,,,1378.75,522.22,,,1414.05,635.93,1334.28,613.34,1364.33,688.42,,,1376.59,487.02,,,1436.41,587.62,1338.43,543.79,1326.73,510.08,1399.77,559.23,1197.14,618.24,901.14,674.4,976.78,671.63,1083.04,648.67,1157.0,632.53,871.3,467.34,1470.82,733.53
20241115-155653-374281_0-2404_orig.jpg,1222.64,553.39,,,1303.56,675.57,,,1264.99,511.06,,,,,,,,,1378.75,522.22,,,1414.05,635.93,1334.28,613.34,1364.33,688.42,,,1376.59,487.02,,,1436.41,587.62,1338.43,543.79,1326.73,510.08,1399.77,559.23,1197.14,618.24,901.14,674.4,976.78,671.63,1083.04,648.67,1157.0,632.53,871.3,467.34,1470.82,733.53
20241115-155653-374281_0-2404_scaled.jpg,1222.64,553.39,,,1303.56,675.57,,,1264.99,511.06,,,,,,,,,1378.75,522.22,,,1414.05,635.93,1334.28,613.34,1364.33,688.42,,,1376.59,487.02,,,1436.41,587.62,1338.43,543.79,1326.73,510.08,1399.77,559.23,1197.14,618.24,901.14,674.4,976.78,671.63,1083.04,648.67,1157.0,632.53,871.3,467.34,1470.82,733.53
20241115-155653-374281_0-2552_blurred.jpg,1106.33,550.61,,,,,,,1175.21,490.42,1193.78,600.27,,,,,1296.95,496.57,,,,,1288.53,680.12,1298.64,588.64,1357.59,648.06,,,,,1392.81,528.73,1409.42,527.99,1341.12,511.63,1320.16,464.25,1375.92,511.9,1078.4,615.3,978.68,690.88,954.69,672.69,981.74,643.42,1018.97,633.75,908.56,440.95,1470.61,762.91
20241115-155653-374281_0-2552_bright.jpg,1106.33,550.61,,,,,,,1175.21,490.42,1193.78,600.27,,,,,1296.95,496.57,,,,,1288.53,680.12,1298.64,588.64,1357.59,648.06,,,,,1392.81,528.73,1409.42,527.99,1341.12,511.63,1320.16,464.25,1375.92,511.9,1078.4,615.3,978.68,690.88,954.69,672.69,981.74,643.42,1018.97,633.75,908.56,440.95,1470.61,762.91
20241115-155653-374281_0-2552_dark.jpg,1106.33,550.61,,,,,,,1175.21,490.42,1193.78,600.27,,,,,1296.95,496.57,,,,,1288.53,680.12,1298.64,588.64,1357.59,648.06,,,,,1392.81,528.73,1409.42,527.99,1341.12,511.63,1320.16,464.25,1375.92,511.9,1078.4,615.3,978.68,690.88,954.69,672.69,981.74,643.42,1018.97,633.75,908.56,440.95,1470.61,762.91
20241115-155653-374281_0-2552_norm.jpg,1106.33,550.61,,,,,,,1175.21,490.42,1193.78,600.27,,,,,1296.95,496.57,,,,,1288.53,680.12,1298.64,588.64,1357.59,648.06,,,,,1392.81,528.73,1409.42,527.99,1341.12,511.63,1320.16,464.25,1375.92,511.9,1078.4,615.3,978.68,690.88,954.69,672.69,981.74,643.42,1018.97,633.75,908.56,440.95,1470.61,762.91
20241115-155653-374281_0-2552_orig.jpg,1106.33,550.61,,,,,,,1175.21,490.42,1193.78,600.27,,,,,1296.95,496.57,,,,,1288.53,680.12,1298.64,588.64,1357.59,648.06,,,,,1392.81,528.73,1409.42,527.99,1341.12,511.63,1320.16,464.25,1375.92,511.9,1078.4,615.3,978.68,690.88,954.69,672.69,981.74,643.42,1018.97,633.75,908.56,440.95,1470.61,762.91
20241115-155653-374281_0-2552_scaled.jpg,1106.33,550.61,,,,,,,1175.21,490.42,1193.78,600.27,,,,,1296.95,496.57,,,,,1288.53,680.12,1298.64,588.64,1357.59,648.06,,,,,1392.81,528.73,1409.42,527.99,1341.12,511.63,1320.16,464.25,1375.92,511.9,1078.4,615.3,978.68,690.88,954.69,672.69,981.74,643.42,1018.97,633.75,908.56,440.95,1470.61,762.91
20241115-155653-374281_0-2893_blurred.jpg,1075.28,534.72,,,1024.82,669.66,1041.98,614.25,1056.9,451.21,,,1130.16,665.07,,,1050.28,352.05,1049.35,326.52,,,,,,,,,,,1024.36,314.08,,,,,,,1082.76,313.31,,,1083.81,577.14,1314.4,657.44,1261.37,647.53,1171.82,632.41,1110.92,610.74,964.7,256.67,1353.19,735.08
20241115-155653-374281_0-2893_bright.jpg,1075.28,534.72,,,1024.82,669.66,1041.98,614.25,1056.9,451.21,,,1130.16,665.07,,,1050.28,352.05,1049.35,326.52,,,,,,,,,,,1024.36,314.08,,,,,,,1082.76,313.31,,,1083.81,577.14,1314.4,657.44,1261.37,647.53,1171.82,632.41,1110.92,610.74,964.7,256.67,1353.19,735.08
20241115-155653-374281_0-2893_dark.jpg,1075.28,534.72,,,1024.82,669.66,1041.98,614.25,1056.9,451.21,,,1130.16,665.07,,,1050.28,352.05,1049.35,326.52,,,,,,,,,,,1024.36,314.08,,,,,,,1082.76,313.31,,,1083.81,577.14,1314.4,657.44,1261.37,647.53,1171.82,632.41,1110.92,610.74,964.7,256.67,1353.19,735.08
20241115-155653-374281_0-2893_norm.jpg,1075.28,534.72,,,1024.82,669.66,1041.98,614.25,1056.9,451.21,,,1130.16,665.07,,,1050.28,352.05,1049.35,326.52,,,,,,,,,,,1024.36,314.08,,,,,,,1082.76,313.31,,,1083.81,577.14,1314.4,657.44,1261.37,647.53,1171.82,632.41,1110.92,610.74,964.7,256.67,1353.19,735.08
20241115-155653-374281_0-2893_orig.jpg,1075.28,534.72,,,1024.82,669.66,1041.98,614.25,1056.9,451.21,,,1130.16,665.07,,,1050.28,352.05,1049.35,326.52,,,,,,,,,,,1024.36,314.08,,,,,,,1082.76,313.31,,,1083.81,577.14,1314.4,657.44,1261.37,647.53,1171.82,632.41,1110.92,610.74,964.7,256.67,1353.19,735.08
20241115-155653-374281_0-2893_scaled.jpg,1075.28,534.72,,,1024.82,669.66,1041.98,614.25,1056.9,451.21,,,1130.16,665.07,,,1050.28,352.05,1049.35,326.52,,,,,,,,,,,1024.36,314.08,,,,,,,1082.76,313.31,,,1083.81,577.14,1314.4,657.44,1261.37,647.53,1171.82,632.41,1110.92,610.74,964.7,256.67,1353.19,735.08
20241115-155653-374281_0-3025_blurred.jpg,1071.87,577.91,,,,,,,1035.03,504.42,,,,,,,924.85,435.3,,,906.43,515.15,857.31,571.6,,,,,889.91,424.68,920.91,401.19,855.37,412.76,817.09,404.92,,,,,,,1074.44,661.08,1304.95,673.27,1252.35,678.77,1186.47,678.6,1123.14,676.97,795.11,368.49,1341.87,729.64
20241115-155653-374281_0-3025_bright.jpg,1071.87,577.91,,,,,,,1035.03,504.42,,,,,,,924.85,435.3,,,906.43,515.15,857.31,571.6,,,,,889.91,424.68,920.91,401.19,855.37,412.76,817.09,404.92,,,,,,,1074.44,661.08,1304.95,673.27,1252.35,678.77,1186.47,678.6,1123.14,676.97,795.11,368.49,1341.87,729.64
20241115-155653-374281_0-3025_dark.jpg,1071.87,577.91,,,,,,,1035.03,504.42,,,,,,,924.85,435.3,,,906.43,515.15,857.31,571.6,,,,,889.91,424.68,920.91,401.19,855.37,412.76,817.09,404.92,,,,,,,1074.44,661.08,1304.95,673.27,1252.35,678.77,1186.47,678.6,1123.14,676.97,795.11,368.49,1341.87,729.64
20241115-155653-374281_0-3025_norm.jpg,1071.87,577.91,,,,,,,1035.03,504.42,,,,,,,924.85,435.3,,,906.43,515.15,857.31,571.6,,,,,889.91,424.68,920.91,401.19,855.37,412.76,817.09,404.92,,,,,,,1074.44,661.08,1304.95,673.27,1252.35,678.77,1186.47,678.6,1123.14,676.97,795.11,368.49,1341.87,729.64
20241115-155653-374281_0-3025_orig.jpg,1071.87,577.91,,,,,,,1035.03,504.42,,,,,,,924.85,435.3,,,906.43,515.15,857.31,571.6,,,,,889.91,424.68,920.91,401.19,855.37,412.76,817.09,404.92,,,,,,,1074.44,661.08,1304.95,673.27,1252.35,678.77,1186.47,678.6,1123.14,676.97,795.11,368.49,1341.87,729.64
20241115-155653-374281_0-3025_scaled.jpg,1071.87,577.91,,,,,,,1035.03,504.42,,,,,,,924.85,435.3,,,906.43,515.15,857.31,571.6,,,,,889.91,424.68,920.91,401.19,855.37,412.76,817.09,404.92,,,,,,,1074.44,661.08,1304.95,673.27,1252.35,678.77,1186.47,678.6,1123.14,676.97,795.11,368.49,1341.87,729.64
20241115-155653-374281_0-3493_blurred.jpg,1077.37,560.31,,,,,,,1121.77,506.08,,,,,,,1231.34,494.01,,,,,1322.88,637.19,1244.51,600.78,1268.47,686.44,,,1276.46,466.29,,,1361.81,543.62,1260.5,502.68,1239.61,467.56,1312.36,523.57,1052.19,636.77,838.96,669.78,885.59,669.67,951.23,662.12,1005.72,650.93,787.02,446.6,1387.64,714.4
20241115-155653-374281_0-3493_bright.jpg,1077.37,560.31,,,,,,,1121.77,506.08,,,,,,,1231.34,494.01,,,,,1322.88,637.19,1244.51,600.78,1268.47,686.44,,,1276.46,466.29,,,1361.81,543.62,1260.5,502.68,1239.61,467.56,1312.36,523.57,1052.19,636.77,838.96,669.78,885.59,669.67,951.23,662.12,1005.72,650.93,787.02,446.6,1387.64,714.4
20241115-155653-374281_0-3493_dark.jpg,1077.37,560.31,,,,,,,1121.77,506.08,,,,,,,1231.34,494.01,,,,,1322.88,637.19,1244.51,600.78,1268.47,686.44,,,1276.46,466.29,,,1361.81,543.62,1260.5,502.68,1239.61,467.56,1312.36,523.57,1052.19,636.77,838.96,669.78,885.59,669.67,951.23,662.12,1005.72,650.93,787.02,446.6,1387.64,714.4
20241115-155653-374281_0-3493_norm.jpg,1077.37,560.31,,,,,,,1121.77,506.08,,,,,,,1231.34,494.01,,,,,1322.88,637.19,1244.51,600.78,1268.47,686.44,,,1276.46,466.29,,,1361.81,543.62,1260.5,502.68,1239.61,467.56,1312.36,523.57,1052.19,636.77,838.96,669.78,885.59,669.67,951.23,662.12,1005.72,650.93,787.02,446.6,1387.64,714.4
20241115-155653-374281_0-3493_orig.jpg,1077.37,560.31,,,,,,,1121.77,506.08,,,,,,,1231.34,494.01,,,,,1322.88,637.19,1244.51,600.78,1268.47,686.44,,,1276.46,466.29,,,1361.81,543.62,1260.5,502.68,1239.61,467.56,1312.36,523.57,1052.19,636.77,838.96,669.78,885.59,669.67,951.23,662.12,1005.72,650.93,787.02,446.6,1387.64,714.4
20241115-155653-374281_0-3493_scaled.jpg,1077.37,560.31,,,,,,,1121.77,506.08,,,,,,,1231.34,494.01,,,,,1322.88,637.19,1244.51,600.78,1268.47,686.44,,,1276.46,466.29,,,1361.81,543.62,1260.5,502.68,1239.61,467.56,1312.36,523.57,1052.19,636.77,838.96,669.78,885.59,669.67,951.23,662.12,1005.72,650.93,787.02,446.6,1387.64,714.4
20241115-155653-374281_0-4069_blurred.jpg,921.61,529.03,,,,,,,1047.62,470.98,,,932.87,707.97,907.98,669.43,1196.57,536.72,,,,,,,,,,,,,,,,,1316.77,708.99,1232.45,574.19,1212.96,514.38,1280.68,643.24,886.92,629.48,,,727.68,679.89,778.23,677.95,841.14,653.43,678.92,437.04,1327.57,758.44
20241115-155653-374281_0-4069_bright.jpg,921.61,529.03,,,,,,,1047.62,470.98,,,932.87,707.97,907.98,669.43,1196.57,536.72,,,,,,,,,,,,,,,,,1316.77,708.99,1232.45,574.19,1212.96,514.38,1280.68,643.24,886.92,629.48,,,727.68,679.89,778.23,677.95,841.14,653.43,678.92,437.04,1327.57,758.44
20241115-155653-374281_0-4069_dark.jpg,921.61,529.03,,,,,,,1047.62,470.98,,,932.87,707.97,907.98,669.43,1196.57,536.72,,,,,,,,,,,,,,,,,1316.77,708.99,1232.45,574.19,1212.96,514.38,1280.68,643.24,886.92,629.48,,,727.68,679.89,778.23,677.95,841.14,653.43,678.92,437.04,1327.57,758.44
20241115-155653-374281_0-4069_norm.jpg,921.61,529.03,,,,,,,1047.62,470.98,,,932.87,707.97,907.98,669.43,1196.57,536.72,,,,,,,,,,,,,,,,,1316.77,708.99,1232.45,574.19,1212.96,514.38,1280.68,643.24,886.92,629.48,,,727.68,679.89,778.23,677.95,841.14,653.43,678.92,437.04,1327.57,758.44
20241115-155653-374281_0-4069_orig.jpg,921.61,529.03,,,,,,,1047.62,470.98,,,932.87,707.97,907.98,669.43,1196.57,536.72,,,,,,,,,,,,,,,,,1316.77,708.99,1232.45,574.19,1212.96,514.38,1280.68,643.24,886.92,629.48,,,727.68,679.89,778.23,677.95,841.14,653.43,678.92,437.04,1327.57,758.44
20241115-155653-374281_0-4069_scaled.jpg,921.61,529.03,,,,,,,1047.62,470.98,,,932.87,707.97,907.98,669.43,1196.57,536.72,,,,,,,,,,,,,,,,,1316.77,708.99,1232.45,574.19,1212.96,514.38,1280.68,643.24,886.92,629.48,,,727.68,679.89,778.23,677.95,841.14,653.43,678.92,437.04,1327.57,758.44
20241115-155653-374281_0-4362_blurred.jpg,1010.67,573.76,,,,,,,960.84,511.89,,,,,,,848.14,510.84,,,833.49,606.28,803.69,665.23,,,,,820.35,530.02,841.81,489.06,784.66,547.94,753.21,567.42,,,,,,,1026.15,646.47,1297.64,685.75,1231.23,678.01,1180.21,672.45,1092.85,662.72,689.67,444.95,1329.99,729.72
